word, root, skeleton, wiki_link, meanings
لَجْنَة, لجن, لجنة, https://en.wiktionary.org/wiki/%D9%84%D8%AC%D9%86%D8%A9, committee; commission; council; jury (in a competition); assenting majority
لُجْنَة, لجن, لجنة, https://en.wiktionary.org/wiki/%D9%84%D8%AC%D9%86%D8%A9, (rustic Palestine; Syria) a measure of area for seedland and sowed corn derived from how much can be ploughed in a day; (al-Andalus) drain ditch; a furrow cut on the side of farmland for water to flow off
لِجْنَة, لجن, لجنة, https://en.wiktionary.org/wiki/%D9%84%D8%AC%D9%86%D8%A9, (rustic Palestine; Syria) a measure of area for seedland and sowed corn derived from how much can be ploughed in a day; (al-Andalus) drain ditch; a furrow cut on the side of farmland for water to flow off
لَجْنَة, لجن, لجنة, https://en.wiktionary.org/wiki/%D9%84%D8%AC%D9%86%D8%A9, (rustic Palestine; Syria) a measure of area for seedland and sowed corn derived from how much can be ploughed in a day; (al-Andalus) drain ditch; a furrow cut on the side of farmland for water to flow off
لَحِجَ, لحج, لحج, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%AC, to be stuck
لَحَّجَ, لحج, لحج, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%AC, to deceive; to distort a message (to على someone)
لَحْج, لحج, لحج, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%AC, Lahij (the capital city of Lahij governorate; Yemen)
أَلَحَّ, لحح, ألح, https://en.wiktionary.org/wiki/%D8%A3%D9%84%D8%AD, to insist; to urge; to be pushy about
إِلْحَاح, لحح, إلحاح, https://en.wiktionary.org/wiki/%D8%A5%D9%84%D8%AD%D8%A7%D8%AD, importunity; urgency; persistence
أَلْحَدَ, لحد, ألحد, https://en.wiktionary.org/wiki/%D8%A3%D9%84%D8%AD%D8%AF, to miss; to deviate; to lean; to incline; to apostatize; to become a non-believer; to dig a grave
لَحْد, لحد, لحد, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%AF, tombstone; grave
لحدّ, لحد, لحد, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%AF, until; as far as; up to
لَحِسَ, لحس, لحس, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%B3, to lick; to lap
لَحْس, لحس, لحس, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%B3, verbal noun of لَحِسَ (laḥisa) (form I)
مُلَاحِظ, لحظ, ملاحظ, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%A7%D8%AD%D8%B8, active participle of لَاحَظَ (lāḥaẓa).
مُلَاحَظ, لحظ, ملاحظ, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%A7%D8%AD%D8%B8, passive participle of لَاحَظَ (lāḥaẓa).
لَحَظَ, لحظ, لحظ, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%B8, to look from the corner of one's eyes; to glance at (إِلَى (ʔilā))
لَحْظ, لحظ, لحظ, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%B8, verbal noun of لَحَظَ (laḥaẓa) (form I); glance
لَاحَظَ, لحظ, لاحظ, https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%AD%D8%B8, to notice
مُلَاحَظَة, لحظ, ملاحظة, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%A7%D8%AD%D8%B8%D8%A9, verbal noun of لَاحَظَ (lāḥaẓa).; (uncountable) observation; notice; (medicine) observation; (countable) a remark
لِحَاظ, لحظ, لحاظ, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D8%B8, (anatomy) canthus (corner of the eye)
لَحْظَة, لحظ, لحظة, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%B8%D8%A9, (time; countable) moment; instant
لَحْظِيّ, لحظ, لحظي, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%B8%D9%8A, (relational) momentary; instantaneous
لِحَاف, لحف, لحاف, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D9%81, cover; blanket; wrapper; woman; armor; coat of mail
لِحاف, لحف, لحاف, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D9%81, comforter; duvet; light blanket
إِلْحَاق, لحق, إلحاق, https://en.wiktionary.org/wiki/%D8%A5%D9%84%D8%AD%D8%A7%D9%82, verbal noun of أَلْحَقَ (ʔalḥaqa) (form IV); annexation; incorporation; adding; making (someone) join
لَحَاق, لحق, لحاق, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D9%82, verbal noun of لَحِقَ (laḥiqa) (form I)
أَلْحَقَ, لحق, ألحق, https://en.wiktionary.org/wiki/%D8%A3%D9%84%D8%AD%D9%82, to cause (someone) to reach (بِ someone)
اِلْتَحَقَ, لحق, التحق, https://en.wiktionary.org/wiki/%D8%A7%D9%84%D8%AA%D8%AD%D9%82, to reach; to attain [with بِ (bi)]; to join; to enter; to accede [with بِ (bi)]
لَاحَقَ, لحق, لاحق, https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%AD%D9%82, to pursue
لَاحِق, لحق, لاحق, https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%AD%D9%82, following; subsequent
لَحِقَ, لحق, لحق, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%82, to catch up [with بِ (bi) ‘to/with’]
لَحْق, لحق, لحق, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%82, verbal noun of لَحِقَ (laḥiqa) (form I)
لِحِق, لحق, لحق, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%82, to follow
لَحَّق, لحق, لحق, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%82, to catch up (to or with)
لحّق, لحق, لحق, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%82, to manage; to get around to
مُلْحَق, لحق, ملحق, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%AD%D9%82, passive participle of أَلْحَقَ (ʔalḥaqa).
مُلْحَق, لحق, ملحق, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%AD%D9%82, attachment; supplement; appendix; addendum
مُلْحَق, لحق, ملحق, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%AD%D9%82, (person) attaché
مُلْحَق, لحق, ملحق, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%AD%D9%82, (architecture) carriage house
مُلْحَق, لحق, ملحق, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%AD%D9%82, shed; carriage house; backyard cottage; backyard small house
مُلَاحَقَة, لحق, ملاحقة, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%A7%D8%AD%D9%82%D8%A9, (uncountable) verbal noun of لَاحَقَ (lāḥaqa) (form III); pursuit
مَلْحَمَة, لحم, ملحمة, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%AD%D9%85%D8%A9, a place where meat is stored or sold; butcher's shop; meathouse; bloody battle; slaughter; massacre; bloodbath; epic (literary genre)
لَحَّام, لحم, لحام, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D9%85, butcher; welder; solderer
لِحَام, لحم, لحام, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D9%85, verbal noun of لَاحَمَ (lāḥama) (form I); welding; soldering
لِحَام, لحم, لحام, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D9%85, welding
لَحَّام, لحم, لحام, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D9%85, welder
لَاحِم, لحم, لاحم, https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%AD%D9%85, carnivorous
لَاحَمَ, لحم, لاحم, https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%AD%D9%85, to solder
لَحْم, لحم, لحم, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%85, flesh; meat
لَحَمَ, لحم, لحم, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%85, to knit together; to close up; to weld; to solder
لَحِمَ, لحم, لحم, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%85, to stick to; to adhere; to be fleshy
لَحَّمَ, لحم, لحم, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%85, to weld; to solder
اِلْتَحَمَ, لحم, التحم, https://en.wiktionary.org/wiki/%D8%A7%D9%84%D8%AA%D8%AD%D9%85, (transitive) to stick to; to be hooked up with; to be docked to; to be attached to [with بِ (bi)]; (intransitive) to stick together; to be joined; to cohere; to be closely allied; to be dense; (intransitive) to be correlated; (intransitive) to be vehement; to be intense
مَلْحُون, لحن, ملحون, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%AD%D9%88%D9%86, (linguistics; grammar) incorrect; ungrammatical; (Morocco) poetry in colloquial language
لَحَنَ, لحن, لحن, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%86, to mispronounce; to smatter (a language); (obsolete; rhetoric) to give [with لِ (li) ‘someone’] a veiled hint of [with accusative ‘something’]
لَحِنَ, لحن, لحن, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%86, to be intelligent; to have a good grasp [with عَن (ʕan) ‘of’]
لَحَّنَ, لحن, لحن, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%86, to make music; to compose; to set to music; to remix; to chant; to intone; to psalmodize; to rhyme; to accuse of mispronouncing or employing barbarisms in speaking
لَحْن, لحن, لحن, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%86, (archaic) tone or mode of speech; idiom; the characteristic way any animal or group sounds like
لَحَن, لحن, لحن, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%86, intelligence; quickwittedness; nimbleness; verbal noun of لَحِنَ (laḥina)
لَحِن, لحن, لحن, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%86, intelligent; quick-witted; nimble
مُلَحِّن, لحن, ملحن, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%AD%D9%86, (music) composer
تَلْحِين, لحن, تلحين, https://en.wiktionary.org/wiki/%D8%AA%D9%84%D8%AD%D9%8A%D9%86, (uncountable) verbal noun of لَحَّنَ (laḥḥana) (form II); (music) composition
لَحْوَجَ, لحوج, لحوج, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%88%D8%AC, to mix; to blend; to knead
لَحَى, لحي, لحى, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%89, to decorticate; to strip of the bark; to reprehend; to reprimand
لِحًى, لحي, لحى, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%89, plural of لِحْيَة (liḥya)
لُحًى, لحي, لحى, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%89, plural of لِحْيَة (liḥya)
لِحَاء, لحي, لحاء, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D8%A7%D8%A1, bark; rind; bast
لَحْي, لحي, لحي, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%8A, jawbone; maxilla; chin
لَحْي, لحي, لحي, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%8A, verbal noun of لَحَى (laḥā) (form I)
لِحْيَة, لحي, لحية, https://en.wiktionary.org/wiki/%D9%84%D8%AD%D9%8A%D8%A9, beard
تَلَخَّصَ, لخص, تلخص, https://en.wiktionary.org/wiki/%D8%AA%D9%84%D8%AE%D8%B5, to be summed up or summarised; to boil down to
لَخَّصَ, لخص, لخص, https://en.wiktionary.org/wiki/%D9%84%D8%AE%D8%B5, to outline; to summarize
لخّص, لخص, لخص, https://en.wiktionary.org/wiki/%D9%84%D8%AE%D8%B5, to outline; to summarize
تَلَدَّدَ, لدد, تلدد, https://en.wiktionary.org/wiki/%D8%AA%D9%84%D8%AF%D8%AF, to turn face helplessly or swerve to right and left in confusion; perplexity; amazement; bewilderment; to be headstrong; recalcitrant
لَدَغَ, لدغ, لدغ, https://en.wiktionary.org/wiki/%D9%84%D8%AF%D8%BA, to bite; to sting
لَذَّة, لذذ, لذة, https://en.wiktionary.org/wiki/%D9%84%D8%B0%D8%A9, verbal noun of لَذَّ (laḏḏa) (form I); deliciousness; pleasure
تَلَذَّذَ, لذذ, تلذذ, https://en.wiktionary.org/wiki/%D8%AA%D9%84%D8%B0%D8%B0, to be pleased with; delight; revel or take pleasure in; be gratified by [+بِ (object)]; to find delicious or pleasant; take delight in; enjoy; savor; relish [+direct object]
اِلْتَذَّ, لذذ, التذ, https://en.wiktionary.org/wiki/%D8%A7%D9%84%D8%AA%D8%B0, to be pleased with; delight; revel or take pleasure in; be gratified by [+بِ (object)]; to find delicious or pleasant; take delight in; enjoy; savor; relish [+direct object]; to be agreeable; to give enjoyment
أَلَذّ, لذذ, ألذ, https://en.wiktionary.org/wiki/%D8%A3%D9%84%D8%B0, elative degree of لَذِيذ (laḏīḏ):
اِسْتَلَذَّ, لذذ, استلذ, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%84%D8%B0, to find pleasant; delicious; delightful; to take or experience delight or pleasure in
استلذّ, لذذ, استلذ, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%84%D8%B0, to enjoy; to find pleasant
لَذِيذ, لذذ, لذيذ, https://en.wiktionary.org/wiki/%D9%84%D8%B0%D9%8A%D8%B0, tasty; delicious; pleasant; beautiful
لَيْلَة سَعِيدَة وَأَحْلَام لَذِيذَة!, لذذ, ليلة سعيدة وأحلام لذيذة, https://en.wiktionary.org/wiki/%D9%84%D9%8A%D9%84%D8%A9_%D8%B3%D8%B9%D9%8A%D8%AF%D8%A9_%D9%88%D8%A3%D8%AD%D9%84%D8%A7%D9%85_%D9%84%D8%B0%D9%8A%D8%B0%D8%A9, (idiomatic) sweet dreams!
هَاذِم ٱللَّذَّات, لذذ, هادم اللذات, https://en.wiktionary.org/wiki/%D9%87%D8%A7%D8%AF%D9%85_%D8%A7%D9%84%D9%84%D8%B0%D8%A7%D8%AA, (poetic) death (literally: “Destroyer of Pleasures”)
لُزُوجَة, لزج, لزوجة, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D9%88%D8%AC%D8%A9, viscosity
لَزِجَ, لزج, لزج, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D8%AC, (intransitive) to be sticky; viscid; viscous; (intransitive) to adhere; to stick (بِـ (bi-) to)
لَزِج, لزج, لزج, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D8%AC, sticky; adhesive; gluey; viscid
لِزَاق, لزق, لزاق, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D8%A7%D9%82, adhesive; glue
لَزَاق, لزق, لزاق, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D8%A7%D9%82, adhesive; glue
مُلَزَّق, لزق, ملزق, https://en.wiktionary.org/wiki/%D9%85%D9%84%D8%B2%D9%82, passive participle of لَزَّقَ (lazzaqa); stuck; glued
لَزِقَ, لزق, لزق, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D9%82, to stick (to something)
لَزَّقَ, لزق, لزق, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D9%82, (transitive) to stick (things together)
لَزْق, لزق, لزق, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D9%82, verbal noun of لَزِقَ (laziqa) (form I); sticking
لَزَّق, لزق, لزق, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D9%82, to stick to (to something); to stick (things together); to glue
لزّق, لزق, لزق, https://en.wiktionary.org/wiki/%D9%84%D8%B2%D9%82, to stick
اِلْتِزَام, لزم, التزام, https://en.wiktionary.org/wiki/%D8%A7%D9%84%D8%AA%D8%B2%D8%A7%D9%85, verbal noun of اِلْتَزَمَ (iltazama) (form VIII); responsibility; obligation; commitment; contract; concession; monopoly
اِسْتَلْزَمَ, لزم, استلزم, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%84%D8%B2%D9%85, to consider necessary; to require; to demand
أَلْزَمَ, لزم, ألزم, https://en.wiktionary.org/wiki/%D8%A3%D9%84%D8%B2%D9%85, to compel; to make someone adhere
أَلْزَم, لزم, ألزم, https://en.wiktionary.org/wiki/%D8%A3%D9%84%D8%B2%D9%85, elative degree of لَازِم (lāzim):
إِلْزَامِيّ, لزم, إلزامي, https://en.wiktionary.org/wiki/%D8%A5%D9%84%D8%B2%D8%A7%D9%85%D9%8A, mandatory; compulsory; obligatory
إِلْزَام, لزم, إلزام, https://en.wiktionary.org/wiki/%D8%A5%D9%84%D8%B2%D8%A7%D9%85, verbal noun of أَلْزَمَ (ʔalzama) (form IV)
لَازِم, لزم, لازم, https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%B2%D9%85, necessary; urgent; unavoidable; obligatory; closely adhering to; inseparable; inherent; entirely addicted or devoted to; worthy; fit; (grammar) intransitive; neuter
اِلْتَزَمَ, لزم, التزم, https://en.wiktionary.org/wiki/%D8%A7%D9%84%D8%AA%D8%B2%D9%85, to stick to; to keep to [+ بِ (object)]
تَلَازَمَ, لزم, تلازم, https://en.wiktionary.org/wiki/%D8%AA%D9%84%D8%A7%D8%B2%D9%85, (reciprocal) to be attached to each other or inseparable from each other
لُسَاس, لسس, لساس, https://en.wiktionary.org/wiki/%D9%84%D8%B3%D8%A7%D8%B3, (obsolete) grass short by reason of grazing; boxthorn (Lycium gen. et spp.)
لُسَّاس, لسس, لساس, https://en.wiktionary.org/wiki/%D9%84%D8%B3%D8%A7%D8%B3, (obsolete) grass short by reason of grazing; boxthorn (Lycium gen. et spp.)
لَسَعَ, لسع, لسع, https://en.wiktionary.org/wiki/%D9%84%D8%B3%D8%B9, to bite; to hurt; to sting
سَلَامَةُ اَلْإِنْسَانِ فِي حِفْظِ اللِّسَانِ, لسن, سلامة الإنسان في حفظ اللسان, https://en.wiktionary.org/wiki/%D8%B3%D9%84%D8%A7%D9%85%D8%A9_%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86_%D9%81%D9%8A_%D8%AD%D9%81%D8%B8_%D8%A7%D9%84%D9%84%D8%B3%D8%A7%D9%86, the safety of mankind (is) in the protection of the tongue; one should watch their speech to be safe and sound.
لِسَانِيّ, لسن, لساني, https://en.wiktionary.org/wiki/%D9%84%D8%B3%D8%A7%D9%86%D9%8A, related to the tongue; lingual
لِسَانِيّ, لسن, لساني, https://en.wiktionary.org/wiki/%D9%84%D8%B3%D8%A7%D9%86%D9%8A, linguist
لِسَانِيَّات, لسن, لسانيات, https://en.wiktionary.org/wiki/%D9%84%D8%B3%D8%A7%D9%86%D9%8A%D8%A7%D8%AA, linguistics
لِسَان, لسن, لسان, https://en.wiktionary.org/wiki/%D9%84%D8%B3%D8%A7%D9%86, (anatomy) tongue
تَلَصَّصَ, لصص, تلصص, https://en.wiktionary.org/wiki/%D8%AA%D9%84%D8%B5%D8%B5, (intransitive) to become a thief; (intransitive) to peek at; to peep at; to snoop on; to spy on [with عَلَى (ʕalā)]
لِصَاق, لصق, لصاق, https://en.wiktionary.org/wiki/%D9%84%D8%B5%D8%A7%D9%82, adhesive; glue
لَصِقَ, لصق, لصق, https://en.wiktionary.org/wiki/%D9%84%D8%B5%D9%82, to adhere; to stick to; to cling to
لَصَّقَ, لصق, لصق, https://en.wiktionary.org/wiki/%D9%84%D8%B5%D9%82, to fasten; to glue
لَصَّق, لصق, لصق, https://en.wiktionary.org/wiki/%D9%84%D8%B5%D9%82, to stick to (to something); to stick (things together); to glue
تَلَاصَقَ, لصق, تلاصق, https://en.wiktionary.org/wiki/%D8%AA%D9%84%D8%A7%D8%B5%D9%82, to cling together; to stick together
تَلَاصُق, لصق, تلاصق, https://en.wiktionary.org/wiki/%D8%AA%D9%84%D8%A7%D8%B5%D9%82, verbal noun of تَلَاصَقَ (talāṣaqa) (form VI)
